INS,DATE,OP,HIG,LOW,CLS,VOL,TOVR,NOTR,VWAP,CIT,CIV,CITR,COT,COV,COTR,CHG,PCHG,PCLS,ANN,SACT,PRV,LTP,MCAP,BBP,BAP
0,20121219,21.5,21.5,21.5,21.5,13200,283800,16,21.5,117949,5486,5,165851,7714,11,-1.7,-7.33,23.2,0,null,null,21.5,0,21.1,22
0,20121220,21.5,21.9,21,21.9,1776,38460.60156,5,21.66,21900,1000,1,16560.59961,776,4,0.4,1.86,21.5,0,null,null,21.9,0,21,22
0,20121221,22,22,22,22,5,110,2,22,110,5,2,0,0,0,0.3,1.38,21.7,0,null,null,22,0,21,22
0,20121224,22,22,22,22,15,330,3,22,330,15,3,0,0,0,0,0,22,0,null,null,22,0,21,22
0,20121226,22,22.2,21.5,22.2,6193,135996,5,21.96,105646,4793,3,30350,1400,2,0.2,0.91,22,0,null,null,22.200001,0,22,22.4
0,20121228,22,22.6,22,22.5,24838,551891.125,23,22.22,221551.5,9837,16,330339.5938,15001,7,0.5,2.27,22,0,null,null,22.5,0,22,23
0,20121231,22,22.5,22,22.1,13272,293003.8125,11,22.08,22.5,1,1,292981.3125,13271,10,-0.4,-1.78,22.5,0,null,null,22.1,0,22.1,22.5
0,20130102,22.1,23.5,22.1,23.5,37730,869551.5,51,23.05,542666.5,23284,38,326885,14446,13,1.4,6.33,22.1,0,null,null,23.5,0,22.6,24
0,20130103,23.5,24,22.8,22.9,11518,265491.0938,19,23.05,81008.29688,3517,6,184482.7969,8001,13,-0.6,-2.55,23.5,0,null,null,22.9,0,22.700001,23.4
0,20130104,22.8,22.8,22,22,780,17624,5,22.59,0,0,0,17624,780,5,-0.9,-3.93,22.9,0,null,null,22,0,20.200001,23.4
0,20130107,22,23.3,21,23,38320,810892.1875,25,21.16,15953.59961,717,10,794938.625,37603,15,0.4,1.77,22.6,0,null,null,23,0,21.200001,23
0,20130108,22.5,22.5,21,22.4,31491,664210.3125,19,21.09,22089.80078,1004,6,642120.5,30487,13,0,0,22.4,0,null,null,22.4,0,21.200001,22.4
0,20130109,21.6,22.4,21.6,22.4,4940,108386.2031,7,21.94,50066.19922,2240,5,58320,2700,2,0.9,4.19,21.5,0,null,null,22.4,0,20.1,22.799999
0,20130110,22.8,23,22.8,22.8,2001,46020.80078,6,23,46020.80078,2001,6,0,0,0,0.4,1.79,22.4,0,null,null,22.799999,0,22.1,23
0,20130111,23,23,22,22.8,7583,171031.5938,15,22.55,162657,7204,13,8398,380,3,0,0,22.8,0,null,null,22.799999,0,21.299999,22.9
0,20130115,22.9,22.9,21.7,22.4,3103,67468.10156,6,21.74,4538.200195,203,5,71328,3280,4,0.4,1.82,22,0,null,null,22.4,0,21.5,22.799999
0,20130116,22.8,22.8,21.6,22.7,18419,417046.0938,23,22.64,393479.5,17329,20,23566.59961,1090,3,1,4.61,21.7,0,null,null,22.700001,0,22,22.700001
0,20130117,22.7,22.9,22.7,22.8,39395,898250,56,22.8,636072.75,27896,32,262177.1875,11499,24,0.4,1.79,22.4,0,null,null,22.799999,0,22,22.9
0,20130118,22.9,23.5,22.7,22.7,26236,607872.1875,51,23.17,476602.6875,20463,43,131269.5,5773,8,-0.1,-0.44,22.8,0,null,null,22.700001,0,22.700001,22.799999
0,20130121,22.8,22.8,21.8,22.1,16503,363294.8125,18,22.01,119812.7969,5427,10,243482,11076,8,-0.6,-2.64,22.7,0,null,null,22.1,0,21.799999,23.4
0,20130122,23,23,22.1,22.6,2152,48336,7,22.46,26236,1152,6,22100,1000,1,0.6,2.73,22,0,null,null,22.6,0,22.4,22.799999
0,20130123,22.4,22.7,22,22,3405,75955.20313,12,22.31,45045.19922,2002,3,30910,1403,9,-0.6,-2.65,22.6,0,null,null,22,0,21.799999,22.5
0,20130124,22.5,23,21.8,21.8,16103,363410,16,22.57,280944,12369,9,82466,3734,7,-0.2,-0.91,22,0,null,null,21.799999,0,21.799999,22.9
0,20130128,22.9,22.9,21,22,4853,105525,19,21.74,12175,553,6,93350,4300,13,0.1,0.46,21.9,0,null,null,22,0,21,22.5
0,20130129,22,22,20.5,21,3666,76695.39844,8,20.92,64.900002,3,3,76630.5,3663,5,-0.5,-2.33,21.5,0,null,null,21,0,20,21
0,20130130,21.9,21.9,21.9,21.9,1,21.9,1,21.9,21.9,1,1,0,0,0,1.3,6.31,20.6,0,null,null,21.9,0,20,21.9
0,20130131,21.8,21.8,20.3,21.8,206,4340.799805,3,21.07,2310.800049,106,2,2030,100,1,-0.1,-0.46,21.9,0,null,null,21.799999,0,20.4,21.5
0,20130201,20.6,21.7,20.6,21.7,1720,36480,14,21.21,26158.30078,1219,10,10321.7002,501,4,-0.1,-0.46,21.8,0,null,null,21.700001,0,21,21.700001
0,20130205,21.7,21.7,20,20,13100,267864.5,29,20.45,76490.89844,3600,7,191373.5938,9500,22,-1.6,-7.41,21.6,0,null,null,20,0,19,21.200001
0,20130206,21,21,19.8,20.1,14792,295681.9063,21,19.99,285591.9063,14292,18,10090,500,3,-0.3,-1.47,20.4,0,null,null,20.1,0,19.1,20.9
0,20130207,20.9,20.9,20.1,20.9,15109,306696.5,12,20.3,287418.7813,14150,9,19277.69922,959,3,0.7,3.47,20.2,0,null,null,20.9,0,20.200001,21.9
0,20130208,21.7,21.7,21,21,1610,33810.69922,5,21,33810.69922,1610,5,0,0,0,0.7,3.45,20.3,0,null,null,21,0,20.200001,21.4
0,20130211,20.3,21.4,20.3,21.4,15,305.600006,2,20.37,305.600006,15,2,0,0,0,0.4,1.9,21,0,null,null,21.4,0,20.200001,21.4
0,20130212,20.2,21,20,21,2100,42276,11,20.13,11550,570,3,30726,1530,8,0.6,2.94,20.4,0,null,null,21,0,19.700001,21
0,20130213,20.5,21.5,20.5,21.5,11915,254620,13,21.37,254415,11905,12,205,10,1,0.8,3.86,20.7,0,null,null,21.5,0,20,21.4
0,20130214,21.2,21.2,20,20,2501,50033.19922,5,20.01,0,0,0,50033.19922,2501,5,-1.4,-6.54,21.4,0,null,null,20,0,19.700001,21.200001
0,20130215,19.8,20.2,19.5,20,9472,187175,28,19.76,104311.1016,5250,21,82863.89844,4222,7,0,0,20,0,null,null,20,0,19.200001,20.5
0,20130218,19.3,20.3,19.2,19.2,3321,63994.30078,9,19.27,0,0,0,63994.30078,3321,9,-0.8,-4,20,0,null,null,19.200001,0,19.1,20.200001
0,20130219,19.1,19.1,18.7,18.7,2444,46520.39844,8,19.03,0,0,0,46520.39844,2444,8,-0.6,-3.11,19.3,0,null,null,18.700001,0,18,20.5
0,20130220,19.1,19.1,19.1,19.1,981,18737.09961,4,19.1,18737.09961,981,4,0,0,0,0.4,2.14,18.7,0,null,null,19.1,0,18.5,19.9
0,20130221,20.5,20.5,19.1,19.4,1254,24074.59961,7,19.2,2060.5,103,3,22014.09961,1151,4,0.3,1.57,19.1,0,null,null,19.4,0,18.5,19.5
0,20130222,18.5,19.4,18.5,19.2,1203,22389.40039,14,18.61,2423.899902,130,7,19965.5,1073,7,0.1,0.52,19.1,0,null,null,19.200001,0,18.5,19.299999
0,20130226,19.2,19.2,18,18.2,10108,185213.0938,18,18.32,3167.100098,171,9,182046,9937,9,-0.5,-2.67,18.7,0,null,null,18.200001,0,18.200001,19.1
0,20130227,18.9,18.9,18.9,18.9,1,18.9,1,18.9,19,1,1,0,0,0,0.7,3.85,18.2,0,null,null,18.9,0,18.200001,18.9
0,20130228,19.2,19.2,19.2,19.2,1,19.200001,1,19.2,19.200001,1,1,0,0,0,1.1,6.08,18.1,0,null,null,19.200001,0,18,19.200001
0,20130301,18,18,18,18,10292,185256,3,18,19,1,1,185256,10292,3,-1.2,-6.25,19.2,0,null,null,18,0,17.6,19
0,20130304,17.6,17.6,17,17,622,10917.2002,5,17.55,0,0,0,10917.2002,622,5,-1,-5.56,18,0,null,null,17,0,16.299999,18.5
0,20130305,16.7,17.1,16.7,17,17465,296647.5,10,16.99,10187,610,3,286460.5,16855,7,0,0,17,0,null,null,17,0,16.5,18.5
0,20130306,16.9,18.4,16.9,18.4,10446,177558.5,10,17,110500,6500,2,67058.5,3946,8,1.4,8.24,17,0,null,null,18.4,0,16.700001,18
0,20130307,17.9,17.9,17.9,17.9,1,17.9,1,17.9,17.9,1,1,0,0,0,0.9,5.29,17,0,null,null,17.9,0,16.700001,17.799999
0,20130308,17.7,17.7,17.7,17.7,50,885,1,17.7,885,50,1,0,0,0,-0.2,-1.12,17.9,0,null,null,17.700001,0,17,17.4
0,20130311,17.4,19.5,17,19.5,10952,192597.2969,11,17.59,189179.5938,10751,9,3417.699951,201,2,1.8,10.17,17.7,0,null,null,19.5,0,17,19.4
0,20130312,19.4,19.4,17,17.9,19525,335236.4063,17,17.17,19.4,1,1,335217,19524,16,0.3,1.7,17.6,0,null,null,17.9,0,17,18
0,20130313,18.5,18.5,17.3,17.3,6701,116048.5,6,17.32,81448.5,4701,3,34600,2000,3,0.1,0.58,17.2,0,null,null,17.299999,0,17.1,18
0,20130314,17.5,17.9,17.2,17.2,27533,482787.8125,24,17.53,340977.5,19333,13,141810.2969,8200,11,-0.1,-0.58,17.3,0,null,null,17.200001,0,17.1,17.799999
0,20130315,17.2,18.1,17.1,17.3,25801,449958.6875,29,17.44,289015.5938,16495,14,160943.0938,9306,15,0,0,17.3,0,null,null,17.299999,0,17.200001,18.299999
0,20130318,17.3,17.3,17.3,17.3,400,6920,3,17.3,0,0,0,6920,400,3,-0.1,-0.57,17.4,0,null,null,17.299999,0,17.200001,18
0,20130319,17.3,18.3,17.2,17.3,8972,155218.4063,17,17.3,53.599998,3,3,155164.7969,8969,14,0,0,17.3,0,null,null,17.299999,0,17.200001,17.799999
0,20130320,17.5,17.5,17.2,17.3,112,1936.699951,3,17.29,1936.699951,112,3,0,0,0,0,0,17.3,0,null,null,17.299999,0,17.200001,17.799999
0,20130321,17.6,17.7,17.1,17.2,5341,92871.70313,19,17.39,47437.5,2701,8,45434.19922,2640,11,-0.1,-0.58,17.3,0,null,null,17.200001,0,17,17.799999
0,20130322,17.7,17.7,17.2,17.7,2943,51420.60156,8,17.47,42115.39844,2402,5,9305.200195,541,3,0.5,2.91,17.2,0,null,null,17.700001,0,17.200001,17.799999
0,20130325,17.8,20,17.8,18.8,23962,441449.9063,37,18.42,348109.9063,18777,31,93340,5185,6,1.6,9.3,17.2,0,null,null,18.799999,0,17.5,18.799999
0,20130328,17.5,18.2,17.5,18,1537,27358.69922,10,17.8,23246.19922,1302,8,4112.5,235,2,0.2,1.12,17.8,0,null,null,18,0,17.299999,18
0,20130401,18,18.2,17.2,17.2,4373,75238.20313,8,17.21,1784.199951,103,3,73454,4270,5,-0.8,-4.44,18,0,null,null,17.200001,0,17.1,18.200001
0,20130402,17.1,17.2,17.1,17.2,4303,73811.29688,10,17.15,35783,2081,2,72428,4222,10,0,0,17.2,0,null,null,17.200001,0,17.200001,17.799999
0,20130403,17.8,17.8,17.8,17.8,11,195.800003,2,17.8,195.800003,11,2,0,0,0,0.6,3.49,17.2,0,null,null,17.799999,0,17.200001,17.799999
0,20130404,17.2,18,17.2,18,3701,63795.60156,6,17.24,50362.39844,2920,5,13433.2002,781,1,0.2,1.12,17.8,0,null,null,18,0,17.200001,18
0,20130405,18,18.5,17.9,17.9,27141,490836.9063,54,18.08,299355.5938,16527,33,191481.2969,10614,21,0,0,17.9,0,null,null,17.9,0,17.200001,19
0,20130408,18.8,18.8,17.2,17.3,55133,955808,21,17.34,60968.80078,3311,7,894839.1875,51822,14,-0.6,-3.35,17.9,0,null,null,17.299999,0,17.200001,18
0,20130409,18,18,17.3,18,17051,297018,13,17.42,184568,10551,9,112450,6500,4,0.7,4.05,17.3,0,null,null,18,0,17.200001,18
0,20130410,18,18.6,17.5,17.5,20788,374697.8125,15,18.02,213044.7969,11677,8,161653,9111,7,0.1,0.57,17.4,0,null,null,17.5,0,17.200001,18.4
0,20130411,18,18.3,17.3,18.3,2125,38266.30078,9,18.01,37833.80078,2100,8,432.5,25,1,0.8,4.57,17.5,0,null,null,18.299999,0,17.299999,18.299999
0,20130412,17.4,18.6,17.4,18.5,67926,1244199.875,33,18.32,899055.8125,48846,23,345144.0938,19080,10,0.5,2.78,18,0,null,null,18.5,0,17.6,18.700001
0,20130416,18.7,18.7,17.6,18.3,18989,340468.5938,15,17.93,132478.5938,7189,7,207990,11800,8,-0.1,-0.54,18.4,0,null,null,18.299999,0,17.5,18.5
0,20130417,18.4,18.9,18,18.5,61319,1134617.125,43,18.5,847884.3125,45819,28,286732.8125,15500,15,0.9,5.11,17.6,0,null,null,18.5,0,17.9,19
0,20130418,18.5,19.3,18.5,18.5,42650,803626.8125,36,18.84,618607.8125,32649,32,185019,10001,4,-0.1,-0.54,18.6,0,null,null,18.5,0,17.9,19.200001
0,20130419,19,19.2,18.4,18.7,116134,2187704,97,18.84,1445325.875,76832,74,742378,39302,23,0.2,1.08,18.5,0,null,null,18.700001,0,18.5,19
0,20130422,18.9,19.2,18.3,19,8621,162166.2969,23,18.81,104584.6016,5522,17,57581.69922,3099,6,0.1,0.53,18.9,0,null,null,19,0,18.200001,19
0,20130423,18.2,19,18.1,18.5,39698,735944.625,24,18.54,572289.375,30700,15,163655.2031,8998,9,-0.2,-1.07,18.7,0,null,null,18.5,0,18.200001,19
0,20130424,18.9,19.5,18.5,19.1,63613,1210086.375,69,19.02,982735.4375,51584,44,227351,12029,25,0.5,2.69,18.6,0,null,null,19.1,0,18.6,19.5
0,20130426,19.2,20,19.1,19.5,193054,3809572,159,19.73,3030814,153003,121,778757.8125,40051,38,0.3,1.56,19.2,0,null,null,19.5,0,18.200001,20
0,20130429,20,20,19,19.3,20346,397847.5,40,19.55,113604.6016,5781,19,284242.9063,14565,21,0,0,19.3,0,null,null,19.299999,0,19,19.799999
0,20130430,19,19.1,18.5,19.1,37365,705984.875,35,18.89,319563,16904,11,386421.9063,20461,24,0,0,19.1,0,null,null,19.1,0,18.5,19.5
0,20130502,19.5,19.7,18.5,19.4,16632,325084.9063,20,19.55,306201.9063,15620,12,18883,1012,8,0.6,3.19,18.8,0,null,null,19.4,0,18.700001,19.4
0,20130503,18.9,19.4,18.9,19.4,12932,247109.7969,27,19.11,141871.2031,7430,16,105238.6016,5502,11,0,0,19.4,0,null,null,19.4,0,18.700001,19.4
0,20130506,19.5,19.8,18.7,19.7,20663,404457.1875,33,19.57,366667.1875,18703,27,37790,1960,6,0.4,2.07,19.3,0,null,null,19.700001,0,18.5,19.799999
0,20130507,19.9,20,19.3,19.3,22441,445375,24,19.85,423003,21301,21,22372,1140,3,-0.1,-0.52,19.4,0,null,null,19.299999,0,19,20
0,20130508,20,20.8,19.5,19.5,63975,1284067.75,58,20.07,768695.1875,37819,38,515372.5,26156,20,-0.2,-1.02,19.7,0,null,null,19.5,0,19.1,19.9
0,20130509,19.9,20.5,19.5,19.6,8132,160507.2031,16,19.74,10988.2002,541,6,149519,7591,10,0.1,0.51,19.5,0,null,null,19.6,0,19.5,20.5
0,20130510,19.5,20.5,19.5,19.5,24128,472066,15,19.57,27395,1390,4,444671,22738,11,-0.1,-0.51,19.6,0,null,null,19.5,0,19.5,20
0,20130513,19.5,20,19.1,19.2,3600,69224,6,19.23,3170,160,2,66054,3440,4,-0.3,-1.54,19.5,0,null,null,19.200001,0,19.200001,20
0,20130514,19.3,19.3,19.3,19.3,3500,67550,4,19.3,0,0,0,67550,3500,4,0.1,0.52,19.2,0,null,null,19.299999,0,19.200001,19.799999
0,20130515,19.2,19.3,19,19.3,22029,420805.1875,13,19.1,86852.79688,4508,6,333952.4063,17521,7,0,0,19.3,0,null,null,19.299999,0,19,19.799999
0,20130516,19.4,19.4,19,19.2,5745,110080.2969,8,19.16,38800,2000,1,71280.29688,3745,7,0.1,0.52,19.1,0,null,null,19.200001,0,18.6,19.799999
0,20130517,18.7,19.3,18.6,19,6562,123245,19,18.78,6616.799805,354,2,116628.2031,6208,17,0,0,19,0,null,null,19,0,18.799999,19.799999
0,20130520,19,19.1,19,19,7870,149730,8,19.03,28500,1500,1,121230,6370,7,0,0,19,0,null,null,19,0,19,19.799999
0,20130521,19,19.6,19,19,13905,265685,16,19.11,22010,1150,3,243675.0156,12755,13,-0.1,-0.52,19.1,0,null,null,19,0,18.799999,19.200001
0,20130522,19,19.2,18.8,19,2800,53260,5,19.02,9600,500,1,43660,2300,4,-0.1,-0.52,19.1,0,null,null,19,0,18.799999,19.200001
0,20130523,19.2,19.2,19,19,7600,145500,12,19.14,76800,4000,5,68700,3600,7,0,0,19,0,null,null,19,0,18.799999,19.6
0,20130527,18.8,19,18.4,18.4,11235,208011.2031,17,18.51,31624,1716,8,176387.2031,9519,9,-0.7,-3.66,19.1,0,null,null,18.4,0,18.1,19.200001
0,20130528,19,19.5,18.4,18.5,63710,1225345.125,26,19.23,1110975.125,57610,21,114370,6100,5,0.1,0.54,18.4,0,null,null,18.5,0,18.1,19.5
0,20130529,18.1,19.2,18.1,19.2,1510,27342,4,18.11,0,0,0,27342,1510,4,0.4,2.13,18.8,0,null,null,19.200001,0,18.4,19.200001
0,20130530,19,19,19,19,200,3800,4,19,0,0,0,3800,200,4,-0.2,-1.04,19.2,0,null,null,19,0,18.4,19.200001
0,20130531,18.5,18.5,18.2,18.2,17119,312446.6875,10,18.25,55.5,3,1,312391.1875,17116,9,-0.8,-4.21,19,0,null,null,18.200001,0,18.200001,18.799999
0,20130603,18.2,18.6,18,18.1,11198,203426.2031,23,18.17,48795.19922,2626,4,154631,8572,19,-0.1,-0.55,18.2,0,null,null,18.1,0,18.200001,18.799999
0,20130604,18.2,18.2,18,18,16047,289076,12,18.01,5450,300,2,283626,15747,10,-0.1,-0.55,18.1,0,null,null,18,0,17.6,18.799999
0,20130605,18.6,18.6,17.7,17.7,201,3568.600098,3,17.75,3568.600098,201,3,0,0,0,-0.3,-1.67,18,0,null,null,17.700001,0,17.700001,18.5
0,20130606,18,18,18,18,3000,54000,2,18,54000,3000,2,0,0,0,0.2,1.12,17.8,0,null,null,18,0,17.799999,18
0,20130610,18,18.2,17.8,17.8,52140,938530.125,16,18,919660,51090,12,18870.09961,1050,4,0,0,17.8,0,null,null,17.799999,0,17.799999,18.5
0,20130611,17.8,18.7,17.8,18,56440,1018248.625,15,18.04,858088.625,47640,14,160160.0156,8800,1,0.2,1.12,17.8,0,null,null,18,0,17.799999,18.700001
0,20130612,18.7,18.7,18,18.1,45631,824432.625,16,18.07,112298.6016,6201,5,712134,39430,11,0.1,0.56,18,0,null,null,18.1,0,17.799999,18.5
0,20130613,17.8,19,17.5,18.2,214129,3948954,108,18.44,1330711.25,71005,59,2618242.75,143124,49,0.1,0.55,18.1,0,null,null,18.200001,0,17.799999,18.799999
0,20130614,18,18.1,18,18,4108,74024,14,18.02,0,0,0,74024,4108,14,-0.3,-1.64,18.3,0,null,null,18,0,17.700001,18
0,20130617,17.7,18.4,17.7,18.4,6600,118760,5,17.99,111680,6200,4,7080,400,1,0.4,2.22,18,0,null,null,18.4,0,17.700001,18.4
0,20130618,18.4,18.4,17.5,17.7,6415,113195.5,17,17.65,51585.5,2915,9,61610,3500,8,-0.7,-3.8,18.4,0,null,null,17.700001,0,17.5,17.700001
0,20130619,17.7,18.3,17.7,18.3,500,8992.200195,2,17.98,8992.200195,500,2,0,0,0,0.7,3.98,17.6,0,null,null,18.299999,0,17.6,18.299999
0,20130620,17.6,18,17.5,18,5186,91915,10,17.72,37800,2100,2,54115,3086,8,0,0,18,0,null,null,18,0,17.6,18
0,20130621,17.6,17.8,17.1,17.8,10690,186353,14,17.43,178,10,1,186175,10680,13,-0.2,-1.11,18,0,null,null,17.799999,0,17.1,17.799999
0,20130624,17.1,17.1,16.9,17,51530,878000,10,17.04,170,10,1,877830,51520,9,-0.2,-1.16,17.2,0,null,null,17,0,16.9,17.6
0,20130625,16.9,17,16.9,17,10070,171095.7031,6,16.99,155159,9127,1,15936.7002,943,5,0,0,17,0,null,null,17,0,16.799999,17
0,20130626,16.8,17,16.2,17,8033,135876.5938,12,16.91,76202,4490,7,59674.60156,3543,5,0,0,17,0,null,null,17,0,16.200001,17
0,20130627,17,17.7,17,17.7,36820,640121.5,7,17.39,640121.5,36820,7,0,0,0,0.8,4.73,16.9,0,null,null,17.700001,0,16.5,17.6
0,20130628,17.5,17.5,17.5,17.5,101,1767.5,2,17.5,1767.5,101,2,0,0,0,0,0,17.5,0,null,null,17.5,0,16.4,17.6
0,20130701,16.8,16.8,16.8,16.8,400,6720,1,16.8,1768,101,2,6720,400,1,-0.7,-4,17.5,0,null,null,16.799999,0,16.6,17.4
0,20130702,16.6,17.1,16.6,17,1205,20315,5,16.86,0,0,0,20315,1205,5,0.2,1.19,16.8,0,null,null,17,0,16.6,17.4
0,20130703,16.6,16.6,16.6,16.6,211,3502.600098,2,16.6,0,0,0,3502.600098,211,2,-0.4,-2.35,17,0,null,null,16.6,0,16.6,17.4
0,20130704,16.6,16.6,16.3,16.3,11659,191571,20,16.43,28037.40039,1689,1,163533.5938,9970,19,-0.3,-1.81,16.6,0,null,null,16.299999,0,16.1,16.4
0,20130708,16,16,15.9,15.9,4705,75274.39844,6,16,40752,2547,1,34522.39844,2158,5,-0.1,-0.63,16,0,null,null,15.9,0,15.9,16.700001
0,20130709,15.9,15.9,15.7,15.7,2200,34548.80078,8,15.7,0,0,0,34548.80078,2200,8,-0.3,-1.88,16,0,null,null,15.7,0,15.8,16
0,20130710,15.8,16.7,15.7,16,26081,417245.5938,16,16,311589.3125,19476,13,105656.2969,6605,3,0.3,1.91,15.7,0,null,null,16,0,15.7,16.799999
0,20130711,16.1,16.3,16,16,5201,83826,6,16.12,83826,5201,6,0,0,0,0,0,16,0,null,null,16,0,16,16.799999
0,20130715,15.7,16.7,15.7,16.7,11,173.699997,3,15.79,48.099998,3,2,125.599998,8,1,0.8,5.03,15.9,0,null,null,16.700001,0,15.8,16.799999
0,20130717,15.8,15.8,15.4,15.4,2366,36808.5,13,15.56,6300,400,2,30508.5,1966,11,-1.3,-7.78,16.7,0,null,null,15.4,0,15.4,15.7
0,20130718,15.7,16,15.5,15.5,12316,194139.5938,6,15.76,106330.6016,6658,3,87809,5658,3,0,0,15.5,0,null,null,15.5,0,15.5,16
0,20130719,16,16,15.5,15.9,32217,501403.5,18,15.56,28672,1792,4,472731.5,30425,14,0.4,2.58,15.5,0,null,null,15.9,0,15.4,16.200001
0,20130723,15.4,15.4,15.4,15.4,700,10780,1,15.4,10780,700,1,0,0,0,-0.1,-0.65,15.5,0,null,null,15.4,0,15.4,16.1
0,20130724,16.1,17,16.1,17,1700,27723.40039,6,16.31,27723.40039,1700,6,0,0,0,1.6,10.39,15.4,0,null,null,17,0,15.6,16.700001
0,20130725,16.3,16.3,15.5,15.5,18350,285145,16,15.54,22765,1450,6,262380,16900,10,-0.8,-4.91,16.3,0,null,null,15.5,0,15.4,16.299999
0,20130726,16,16,15.5,15.5,9000,140250,4,15.58,140250,9000,4,0,0,0,0,0,15.5,0,null,null,15.5,0,15.4,16.299999
0,20130729,15.5,15.5,15.5,15.5,5000,77500,2,15.5,0,0,0,77500,5000,2,0,0,15.5,0,null,null,15.5,0,15.4,15.9
0,20130730,15.5,15.5,15.5,15.5,1123,17406.5,7,15.5,3100,200,1,14306.5,923,6,0,0,15.5,0,null,null,15.5,0,15.4,15.9
0,20130731,15.4,15.4,15.2,15.2,3300,50330,6,15.25,4620,300,1,45710,3000,5,-0.3,-1.94,15.5,0,null,null,15.2,0,15.2,15.9
0,20130801,15.2,15.9,15.2,15.9,12102,192381.0938,9,15.9,192381.0938,12102,9,45710,3000,5,0.7,4.61,15.2,0,null,null,15.9,0,15.3,16.299999
0,20130802,16.3,16.3,15.9,16,1850,29560,5,15.98,26380,1650,4,3180,200,1,0.1,0.63,15.9,0,null,null,16,0,15.3,16.299999
0,20130806,15.6,16,15.4,16,1850,28808,6,15.57,3940,250,3,24868,1600,3,0,0,16,0,null,null,16,0,15.5,16
0,20130807,15.5,15.5,15.2,15.2,11541,175579.2031,13,15.21,310,20,1,175269.2031,11521,12,-0.3,-1.94,15.5,0,null,null,15.2,0,15.1,15.2
0,20130808,15.1,15.1,15.1,15.1,2,30.200001,1,15.1,0,0,0,30.200001,2,1,-0.1,-0.66,15.2,0,null,null,15.1,0,15.1,15.2
0,20130812,15,15,14.9,14.9,217,3247.300049,3,14.96,1500,100,1,1747.300049,117,2,-0.2,-1.32,15.1,0,null,null,14.9,0,14.6,14.9
0,20130813,14.7,14.7,14.6,14.7,3111,45590.80078,14,14.65,27997.69922,1906,8,17593.09961,1205,6,-0.2,-1.34,14.9,0,null,null,14.7,0,14.6,14.7
0,20130814,14.6,14.6,14.3,14.5,48572,704333.625,16,14.5,174657,12045,5,529676.625,36527,11,-0.2,-1.36,14.7,0,null,null,14.5,0,14.1,14.7
0,20130815,14.7,14.7,14.3,14.3,3861,55872.5,6,14.47,48578.5,3351,4,7294,510,2,-0.2,-1.38,14.5,0,null,null,14.3,0,14.1,14.7
0,20130816,14.1,14.8,14.1,14.8,15057,218373.7031,8,14.5,101570,7000,3,116803.7031,8057,5,0.3,2.07,14.5,0,null,null,14.8,0,14.1,15
0,20130819,14.1,15,14.1,14.9,3507,50250,9,14.33,21909,1497,4,28341,2010,5,0.4,2.76,14.5,0,null,null,14.9,0,14,15
0,20130821,14.1,14.6,14.1,14.5,6261,90634.5,7,14.48,0,0,0,90634.5,6261,7,0.2,1.4,14.3,0,null,null,14.5,0,14,15
0,20130822,14.8,14.8,14,14.5,48353,681208,20,14.09,119962.5,8425,8,561245.5,39928,12,0,0,14.5,0,null,null,14.5,0,14,15
0,20130823,14.5,14.5,13.7,13.7,2493,34890.10156,5,14,20665,1470,2,14225.09961,1023,3,-0.3,-2.14,14,0,null,null,13.7,0,13.7,15
0,20130826,13.7,13.7,13,13,22487,305461.9063,6,13.58,0,0,0,305461.9063,22487,6,-1,-7.14,14,0,null,null,13,0,12.5,13.5
0,20130827,13.5,14.5,13.5,14.5,2100,28450,2,13.55,28450,2100,2,0,0,0,0.9,6.62,13.6,0,null,null,14.5,0,12.8,14
0,20130828,14,14,12.5,13.6,22094,276746.1875,10,12.53,5931.399902,453,4,270814.8125,21641,6,0.1,0.74,13.5,0,null,null,13.6,0,12.5,14
0,20130829,12.5,13.9,12,13.5,18950,236091,17,12.46,82739,6610,6,153352,12340,11,1,8,12.5,0,null,null,13.5,0,12,13.9
0,20130830,13,13,13,13,10,130,1,13,130,10,1,0,0,0,0.5,4,12.5,0,null,null,13,0,12.5,13.8
0,20130902,13.8,13.8,12.5,12.5,11010,137760,6,12.51,12748,1010,3,125012,10000,3,-0.5,-3.85,13,0,null,null,12.5,0,12.5,13.6
0,20130903,12.5,12.5,12,12.1,9457,114033.7031,12,12.06,99634.70313,8267,8,14399,1190,4,-0.4,-3.2,12.5,0,null,null,12.1,0,12,12.5
0,20130904,12,12.7,12,12,23665,284530,13,12.02,17614.80078,1423,5,266915.1875,22242,8,-0.1,-0.83,12.1,0,null,null,12,0,11.7,12.7
0,20130905,11.7,11.7,11.5,11.5,4700,54500,6,11.6,0,0,0,54500,4700,6,-0.5,-4.17,12,0,null,null,11.5,0,11.1,12
0,20130906,11.1,12,11,11.3,15864,177793,19,11.21,66482,5764,8,111311,10100,11,-0.3,-2.59,11.6,0,null,null,11.3,0,10.7,12.7
0,20130909,11.4,11.4,10.7,10.7,2200,24940,2,11.34,22800,2000,1,2140,200,1,-0.7,-6.14,11.4,0,null,null,10.7,0,10.7,12.7
0,20130910,11,13,11,12,14699,175207.5,25,11.92,157207.5,13199,23,18000,1500,2,1.3,12.15,10.7,0,null,null,12,0,11.5,15
